hhID,SUBREG,SUBREG_GRP,SUBREGCluster,HHSize,HHIncome,HHDwelling,HHChildren,HHweight,SUBREG_GRPDummy,SUBREGClusterDummy
206,12,2,4,2,3,1,0,36.18711029,2,4
207,12,2,4,2,2,1,0,20.3367354,2,4
208,21,4,2,1,1,2,0,46.20553258,4,2
209,21,4,2,1,1,2,0,29.76898566,4,2
210,21,4,2,1,1,2,0,29.76898566,4,2
211,22,5,2,1,3,2,0,37.35369136,5,2
212,22,5,2,1,1,2,0,37.35369136,5,2
213,29,6,1,1,2,2,0,24.16290488,6,1
214,33,6,2,1,1,2,0,24.16290488,6,2
215,34,7,4,3,2,1,0,35.08183565,7,4
216,36,9,2,1,1,2,0,27.40659837,9,2
217,38,11,4,2,1,1,0,34.36724645,11,4
218,38,11,4,4,2,1,1,15.4652609,11,4
219,39,11,2,1,1,2,0,34.36724645,11,2
221,42.1,13,1,1,1,2,0,48.53331743,13,1
222,42.1,13,1,1,2,2,0,37.91466497,13,1
223,42.2,14,1,2,2,1,0,38.48608728,14,1
224,43,15,3,2,3,1,0,37.21069356,15,3
225,43,15,3,2,2,1,0,37.21069356,15,3
226,47.1,17,1,1,1,2,0,22.37444169,17,1
227,47.1,17,1,1,2,2,0,22.37444169,17,1
228,47.2,18,2,1,1,1,0,35.26367329,18,2
229,47.2,18,2,2,1,1,0,28.07877365,18,2
230,47.2,18,2,1,1,2,0,35.26367329,18,2
231,47.2,18,2,1,1,2,0,35.26367329,18,2
232,51.1,19,1,1,1,2,0,32.82337558,19,1
233,53.1,20,1,1,1,2,0,78.73053833,20,1
234,53.1,20,1,2,1,2,0,37.15883436,20,1
235,61,24,3,2,2,1,0,46.18484884,24,3
236,62.2,26,4,1,2,1,0,40.292277,26,4
237,62.2,26,4,2,2,1,0,40.292277,26,4
238,71.1,30,1,1,2,2,0,73.84375,30,1
239,71.1,30,1,1,1,2,0,39.66397038,30,1
240,71.2,30,3,1,1,2,0,39.66397038,30,3
241,71.2,30,3,3,2,1,0,39.66397038,30,3
242,71.2,30,3,2,1,1,0,39.66397038,30,3
243,71.2,30,3,2,1,1,0,39.66397038,30,3
244,73,32,3,2,2,1,0,50.0922619,32,3
245,74,33,4,4,3,1,1,158.8084264,33,4
246,75,34,3,2,3,1,0,36.64959926,34,3
247,77,35,4,2,1,1,0,48.75420875,35,4
248,79,36,1,2,1,1,0,71.93430984,36,1
249,83,39,3,2,2,2,0,37.06229615,39,3
250,83,39,3,2,1,2,0,37.06229615,39,3
251,83,39,3,2,2,1,0,37.06229615,39,3
252,83,39,3,2,2,2,0,51.8851737,39,3
253,94,42,4,2,2,1,0,45.22586873,42,4
254,95,43,1,1,1,2,0,86.51515152,43,1
255,42.1,13,1,1,1,2,0,37.91466497,13,1
256,11.1,1,2,3,2,1,0,38.66814155,1,2
257,11.1,1,2,4,3,1,0,17.4006637,1,2
258,11.1,1,2,2,3,1,0,38.66814155,1,2
259,11.1,1,2,1,1,2,0,54.78276918,1,2
260,11.1,1,2,2,2,1,0,38.66814155,1,2
261,11.1,1,2,1,1,2,0,54.78276918,1,2
262,11.1,1,2,1,3,1,0,38.66814155,1,2
263,11.1,1,2,3,3,1,0,38.66814155,1,2
264,11.1,1,2,3,3,1,1,38.66814155,1,2
265,11.1,1,2,2,2,1,0,54.78276918,1,2
266,11.1,1,2,4,3,1,1,88.14402867,1,2
267,11.1,1,2,2,2,2,0,54.78276918,1,2
268,11.1,1,2,2,3,1,1,54.78276918,1,2
269,11.3,1,1,2,3,1,0,54.78276918,1,1
270,12,2,4,1,2,2,0,20.3367354,2,4
271,12,2,4,1,1,2,0,36.18711029,2,4
272,12,2,4,2,2,1,0,20.3367354,2,4
273,12,2,4,2,3,2,0,20.3367354,2,4
274,12,2,4,2,3,1,0,20.3367354,2,4
275,12,2,4,2,2,1,0,20.3367354,2,4
276,12,2,4,2,3,1,0,20.3367354,2,4
277,12,2,4,2,1,2,0,36.18711029,2,4
278,12,2,4,3,3,1,0,20.3367354,2,4
279,12,2,4,2,2,1,0,20.3367354,2,4
280,12,2,4,3,3,1,0,20.3367354,2,4
281,12,2,4,2,2,1,0,20.3367354,2,4
282,12,2,4,2,2,1,0,20.3367354,2,4
283,12,2,4,2,3,1,0,20.3367354,2,4
284,12,2,4,2,3,1,0,20.3367354,2,4
285,12,2,4,2,2,1,0,20.3367354,2,4
286,12,2,4,2,2,1,0,36.18711029,2,4
287,12,2,4,2,2,1,0,20.3367354,2,4
288,12,2,4,2,2,1,0,20.3367354,2,4
289,12,2,4,2,3,2,0,36.18711029,2,4
290,12,2,4,2,2,1,0,20.3367354,2,4
291,12,2,4,3,3,1,0,20.3367354,2,4
292,12,2,4,2,1,1,0,20.3367354,2,4
293,12,2,4,2,3,1,0,20.3367354,2,4
294,12,2,4,1,2,1,0,20.3367354,2,4
295,12,2,4,2,2,1,0,20.3367354,2,4
296,12,2,4,3,2,1,0,20.3367354,2,4
297,12,2,4,2,2,1,0,20.3367354,2,4
298,12,2,4,1,1,2,0,20.3367354,2,4
299,12,2,4,2,3,1,0,20.3367354,2,4
300,12,2,4,3,3,1,0,20.3367354,2,4
301,12,2,4,1,1,1,0,20.3367354,2,4
302,12,2,4,1,1,2,0,20.3367354,2,4
303,12,2,4,1,3,1,0,20.3367354,2,4
304,12,2,4,2,2,1,0,20.3367354,2,4
305,12,2,4,4,3,1,1,9.151530931,2,4
306,38,11,4,2,1,1,0,34.36724645,11,4
307,12,2,4,1,1,2,0,20.3367354,2,4
308,12,2,4,1,2,1,0,36.18711029,2,4
309,12,2,4,3,3,1,0,20.3367354,2,4
310,12,2,4,2,3,2,0,36.18711029,2,4
311,12,2,4,2,3,1,0,20.3367354,2,4
312,12,2,4,2,3,1,0,20.3367354,2,4
313,12,2,4,2,3,1,0,20.3367354,2,4
314,12,2,4,2,2,1,0,36.18711029,2,4
315,12,2,4,1,2,2,0,20.3367354,2,4
316,12,2,4,1,2,2,0,36.18711029,2,4
317,12,2,4,1,2,2,0,20.3367354,2,4
318,12,2,4,2,2,1,0,36.18711029,2,4
319,12,2,4,3,2,1,0,20.3367354,2,4
320,12,2,4,2,2,2,0,20.3367354,2,4
321,12,2,4,2,1,1,0,20.3367354,2,4
322,12,2,4,2,3,1,0,20.3367354,2,4
323,12,2,4,2,3,1,0,20.3367354,2,4
324,12,2,4,4,3,1,1,9.151530931,2,4
325,12,2,4,3,2,2,0,20.3367354,2,4
326,12,2,4,2,2,1,0,20.3367354,2,4
327,12,2,4,2,2,2,0,20.3367354,2,4
328,12,2,4,2,1,1,0,20.3367354,2,4
329,12,2,4,2,2,2,0,20.3367354,2,4
330,12,2,4,3,2,1,0,20.3367354,2,4
331,12,2,4,2,3,1,0,36.18711029,2,4
332,12,2,4,3,3,1,0,20.3367354,2,4
333,13.1,3,1,2,2,2,0,32.17161866,3,1
334,13.1,3,1,1,1,2,0,32.17161866,3,1
335,13.1,3,1,1,1,2,0,32.17161866,3,1
336,13.1,3,1,1,1,2,0,32.17161866,3,1
337,13.1,3,1,2,2,2,0,49.47643544,3,1
338,13.1,3,1,1,2,2,0,49.47643544,3,1
339,13.1,3,1,1,1,2,0,49.47643544,3,1
340,13.1,3,1,1,1,2,0,49.47643544,3,1
341,13.1,3,1,2,2,2,0,49.47643544,3,1
342,13.1,3,1,2,2,2,0,32.17161866,3,1
343,13.1,3,1,2,2,2,0,32.17161866,3,1
344,13.1,3,1,2,2,2,0,49.47643544,3,1
345,13.1,3,1,1,2,2,0,49.47643544,3,1
346,13.1,3,1,1,1,2,0,32.17161866,3,1
347,13.1,3,1,1,1,2,0,32.17161866,3,1
348,13.1,3,1,2,3,2,0,32.17161866,3,1
349,13.1,3,1,1,2,2,0,49.47643544,3,1
350,13.1,3,1,1,2,2,0,32.17161866,3,1
351,13.1,3,1,4,2,2,1,14.4772284,3,1
352,13.2,3,1,2,2,1,0,32.17161866,3,1
353,13.2,3,1,2,1,1,0,32.17161866,3,1
354,13.2,3,1,2,2,2,0,49.47643544,3,1
355,13.2,3,1,3,3,1,0,32.17161866,3,1
356,13.2,3,1,1,2,2,0,49.47643544,3,1
357,13.2,3,1,4,3,1,1,14.4772284,3,1
358,13.2,3,1,2,2,1,0,32.17161866,3,1
359,21,4,2,1,1,2,0,29.76898566,4,2
360,21,4,2,1,1,2,0,29.76898566,4,2
361,21,4,2,2,2,2,0,46.20553258,4,2
362,21,4,2,1,2,2,0,46.20553258,4,2
363,21,4,2,1,2,2,0,29.76898566,4,2
364,21,4,2,1,3,2,0,46.20553258,4,2
365,21,4,2,1,2,2,0,29.76898566,4,2
366,21,4,2,1,2,2,0,29.76898566,4,2
367,21,4,2,1,2,2,0,46.20553258,4,2
368,21,4,2,1,2,2,0,29.76898566,4,2
369,21,4,2,1,2,2,0,29.76898566,4,2
370,21,4,2,1,1,2,0,46.20553258,4,2
371,21,4,2,1,2,2,0,29.76898566,4,2
372,21,4,2,1,2,2,0,29.76898566,4,2
373,21,4,2,2,3,2,0,29.76898566,4,2
374,21,4,2,1,1,2,0,29.76898566,4,2
375,21,4,2,1,2,2,0,29.76898566,4,2
376,21,4,2,1,2,2,0,29.76898566,4,2
377,21,4,2,1,1,2,0,29.76898566,4,2
378,21,4,2,1,1,2,0,29.76898566,4,2
379,21,4,2,2,3,2,0,29.76898566,4,2
380,21,4,2,1,1,2,0,29.76898566,4,2
381,21,4,2,1,1,2,0,46.20553258,4,2
382,21,4,2,1,3,2,0,46.20553258,4,2
383,21,4,2,1,1,2,0,29.76898566,4,2
384,21,4,2,1,1,2,0,29.76898566,4,2
385,21,4,2,2,3,2,0,46.20553258,4,2
386,21,4,2,1,1,2,0,29.76898566,4,2
387,21,4,2,1,2,2,0,29.76898566,4,2
388,21,4,2,1,1,2,0,29.76898566,4,2
389,21,4,2,1,1,2,0,29.76898566,4,2
390,21,4,2,1,3,2,0,29.76898566,4,2
391,21,4,2,1,1,2,0,46.20553258,4,2
392,21,4,2,1,1,2,0,46.20553258,4,2
393,21,4,2,1,2,2,0,29.76898566,4,2
394,21,4,2,1,2,2,0,29.76898566,4,2
395,21,4,2,1,2,2,0,29.76898566,4,2
396,21,4,2,1,1,2,0,46.20553258,4,2
397,21,4,2,2,3,2,0,46.20553258,4,2
398,21,4,2,1,2,2,0,29.76898566,4,2
399,21,4,2,2,1,2,0,29.76898566,4,2
400,21,4,2,2,3,2,0,29.76898566,4,2
401,21,4,2,1,1,2,0,29.76898566,4,2
402,21,4,2,2,3,2,0,29.76898566,4,2
403,21,4,2,1,2,2,0,29.76898566,4,2
404,21,4,2,1,1,2,0,29.76898566,4,2
405,21,4,2,1,1,2,0,46.20553258,4,2
406,21,4,2,1,1,2,0,29.76898566,4,2
407,21,4,2,1,1,2,0,29.76898566,4,2
408,21,4,2,1,2,2,0,29.76898566,4,2
409,21,4,2,1,1,2,0,29.76898566,4,2
410,21,4,2,2,3,2,0,46.20553258,4,2
411,21,4,2,1,1,2,0,29.76898566,4,2
412,22,5,2,2,3,2,0,37.35369136,5,2
413,22,5,2,1,1,2,0,37.35369136,5,2
414,22,5,2,1,1,2,0,37.35369136,5,2
415,22,5,2,1,3,2,0,64.39254665,5,2
416,22,5,2,2,2,2,0,37.35369136,5,2
417,22,5,2,1,2,2,0,37.35369136,5,2
418,22,5,2,2,3,2,0,37.35369136,5,2
419,22,5,2,1,2,2,0,37.35369136,5,2
420,22,5,2,1,3,2,0,37.35369136,5,2
421,22,5,2,1,3,2,0,37.35369136,5,2
422,22,5,2,1,2,2,0,37.35369136,5,2
423,22,5,2,1,1,2,0,37.35369136,5,2
424,22,5,2,2,3,2,0,37.35369136,5,2
425,22,5,2,2,3,2,0,37.35369136,5,2
426,22,5,2,1,2,2,0,37.35369136,5,2
427,22,5,2,2,2,2,0,37.35369136,5,2
428,22,5,2,2,3,2,0,37.35369136,5,2
429,22,5,2,1,2,2,0,37.35369136,5,2
430,22,5,2,2,3,2,0,37.35369136,5,2
431,22,5,2,1,2,2,0,37.35369136,5,2
432,22,5,2,1,1,2,0,37.35369136,5,2
433,22,5,2,1,2,2,0,37.35369136,5,2
434,22,5,2,1,1,2,0,37.35369136,5,2
435,22,5,2,2,2,2,0,37.35369136,5,2
436,22,5,2,2,3,2,0,37.35369136,5,2
437,22,5,2,2,2,2,0,37.35369136,5,2
438,22,5,2,2,3,2,0,37.35369136,5,2
439,22,5,2,1,2,2,0,37.35369136,5,2
440,22,5,2,1,1,2,0,37.35369136,5,2
441,29,6,1,2,2,2,0,24.16290488,6,1
442,29,6,1,2,2,2,0,24.16290488,6,1
443,29,6,1,2,2,2,0,24.16290488,6,1
444,29,6,1,1,1,2,0,24.16290488,6,1
446,29,6,1,2,2,1,0,24.16290488,6,1
447,29,6,1,1,3,1,0,24.16290488,6,1
448,29,6,1,3,2,2,1,24.16290488,6,1
449,33,6,2,1,3,2,0,30.40727874,6,2
450,33,6,2,1,1,2,0,30.40727874,6,2
451,33,6,2,2,3,2,0,30.40727874,6,2
452,33,6,2,1,1,2,0,24.16290488,6,2
453,33,6,2,2,2,2,0,30.40727874,6,2
454,33,6,2,1,3,2,0,24.16290488,6,2
455,33,6,2,2,1,2,0,30.40727874,6,2
456,33,6,2,1,1,2,0,24.16290488,6,2
457,33,6,2,1,2,2,0,30.40727874,6,2
458,33,6,2,2,2,2,0,30.40727874,6,2
459,33,6,2,1,2,2,0,24.16290488,6,2
460,33,6,2,1,2,2,0,24.16290488,6,2
461,33,6,2,1,1,2,0,30.40727874,6,2
462,33,6,2,1,2,2,0,30.40727874,6,2
463,33,6,2,2,2,2,0,30.40727874,6,2
464,33,6,2,2,2,2,0,30.40727874,6,2
465,33,6,2,2,3,2,0,24.16290488,6,2
466,33,6,2,1,1,2,0,24.16290488,6,2
468,33,6,2,1,1,2,0,30.40727874,6,2
469,33,6,2,3,3,2,0,24.16290488,6,2
470,33,6,2,1,1,2,0,30.40727874,6,2
471,33,6,2,2,1,2,0,30.40727874,6,2
472,33,6,2,2,2,2,0,30.40727874,6,2
473,33,6,2,2,3,2,0,30.40727874,6,2
474,33,6,2,2,3,2,0,30.40727874,6,2
475,33,6,2,1,1,2,0,30.40727874,6,2
476,33,6,2,2,3,2,0,30.40727874,6,2
477,33,6,2,1,2,2,0,24.16290488,6,2
478,33,6,2,2,1,2,0,30.40727874,6,2
479,33,6,2,2,3,2,0,24.16290488,6,2
480,33,6,2,1,2,2,0,24.16290488,6,2
481,33,6,2,1,2,2,0,24.16290488,6,2
482,33,6,2,1,2,2,0,24.16290488,6,2
483,33,6,2,1,3,2,0,24.16290488,6,2
484,33,6,2,1,3,2,0,24.16290488,6,2
485,33,6,2,1,1,2,0,24.16290488,6,2
486,33,6,2,1,2,2,0,24.16290488,6,2
487,33,6,2,1,1,2,0,30.40727874,6,2
488,33,6,2,1,2,2,0,24.16290488,6,2
489,33,6,2,1,2,2,0,30.40727874,6,2
490,33,6,2,1,3,2,0,24.16290488,6,2
491,34,7,4,2,3,1,0,35.08183565,7,4
492,34,7,4,1,1,2,0,35.08183565,7,4
493,34,7,4,2,3,1,0,35.08183565,7,4
494,34,7,4,2,1,2,0,35.08183565,7,4
495,34,7,4,1,1,2,0,61.82066827,7,4
496,34,7,4,2,1,2,0,35.08183565,7,4
497,34,7,4,1,2,2,0,61.82066827,7,4
498,34,7,4,1,2,2,0,35.08183565,7,4
499,34,7,4,1,2,2,0,61.82066827,7,4
500,34,7,4,1,1,2,0,61.82066827,7,4
501,34,7,4,2,2,1,0,35.08183565,7,4
502,34,7,4,2,3,1,0,35.08183565,7,4
503,34,7,4,1,1,1,0,35.08183565,7,4
504,34,7,4,1,2,2,0,61.82066827,7,4
505,34,7,4,2,2,1,0,35.08183565,7,4
506,34,7,4,1,1,1,0,35.08183565,7,4
507,34,7,4,2,2,1,0,35.08183565,7,4
508,34,7,4,2,2,1,0,35.08183565,7,4
509,34,7,4,3,2,1,0,35.08183565,7,4
510,34,7,4,4,3,1,1,79.96904436,7,4
511,34,7,4,1,1,2,0,35.08183565,7,4
512,34,7,4,2,3,1,0,35.08183565,7,4
513,34,7,4,1,3,1,0,35.08183565,7,4
514,34,7,4,4,3,1,1,79.96904436,7,4
515,34,7,4,2,3,2,0,35.08183565,7,4
516,34,7,4,2,2,1,0,35.08183565,7,4
517,34,7,4,2,3,1,0,35.08183565,7,4
518,34,7,4,1,1,1,0,35.08183565,7,4
519,34,7,4,1,1,2,0,35.08183565,7,4
520,34,7,4,2,3,2,0,35.08183565,7,4
521,34,7,4,2,2,1,0,35.08183565,7,4
522,34,7,4,1,2,2,0,35.08183565,7,4
523,34,7,4,2,3,1,0,35.08183565,7,4
525,34,7,4,1,2,1,0,35.08183565,7,4
526,34,7,4,1,2,2,0,35.08183565,7,4
527,34,7,4,3,3,1,1,35.08183565,7,4
528,35,8,3,2,3,1,0,47.06455749,8,3
529,35,8,3,2,3,1,0,33.68115209,8,3
530,35,8,3,2,2,1,0,33.68115209,8,3
531,35,8,3,1,1,2,0,47.06455749,8,3
532,35,8,3,1,3,2,0,33.68115209,8,3
533,35,8,3,4,3,2,1,15.15651844,8,3
534,35,8,3,2,2,2,0,33.68115209,8,3
535,35,8,3,1,1,2,0,33.68115209,8,3
536,35,8,3,2,3,1,0,33.68115209,8,3
537,35,8,3,2,2,2,0,47.06455749,8,3
538,35,8,3,2,2,2,0,47.06455749,8,3
539,35,8,3,1,1,2,0,33.68115209,8,3
540,35,8,3,2,2,1,0,33.68115209,8,3
541,35,8,3,2,2,1,0,47.06455749,8,3
542,35,8,3,1,1,2,0,47.06455749,8,3
543,35,8,3,1,2,1,0,47.06455749,8,3
544,35,8,3,1,3,1,0,33.68115209,8,3
545,35,8,3,2,2,1,0,33.68115209,8,3
546,36,9,2,1,2,2,0,27.40659837,9,2
547,36,9,2,1,3,2,0,27.40659837,9,2
548,36,9,2,2,2,2,0,46.54388731,9,2
549,36,9,2,1,1,2,0,27.40659837,9,2
550,36,9,2,2,2,2,0,27.40659837,9,2
551,36,9,2,2,3,2,0,27.40659837,9,2
552,36,9,2,2,2,2,1,27.40659837,9,2
553,36,9,2,1,2,2,0,46.54388731,9,2
554,36,9,2,1,2,2,0,27.40659837,9,2
555,36,9,2,2,2,2,0,27.40659837,9,2
556,36,9,2,2,1,2,0,27.40659837,9,2
557,36,9,2,1,2,1,0,46.54388731,9,2
558,36,9,2,4,3,1,1,12.33296927,9,2
559,36,9,2,1,1,2,0,27.40659837,9,2
560,36,9,2,1,1,1,0,27.40659837,9,2
561,36,9,2,1,2,2,0,27.40659837,9,2
562,36,9,2,1,1,1,0,46.54388731,9,2
563,36,9,2,2,1,2,1,27.40659837,9,2
564,36,9,2,3,3,1,0,46.54388731,9,2
565,36,9,2,1,2,2,0,27.40659837,9,2
566,36,9,2,1,1,2,0,27.40659837,9,2
567,36,9,2,2,1,2,0,27.40659837,9,2
568,36,9,2,2,3,2,0,27.40659837,9,2
569,36,9,2,2,2,2,0,27.40659837,9,2
570,36,9,2,1,2,2,0,27.40659837,9,2
571,36,9,2,1,3,2,0,27.40659837,9,2
572,36,9,2,3,3,1,0,27.40659837,9,2
573,36,9,2,1,1,2,0,27.40659837,9,2
575,36,9,2,1,1,2,0,27.40659837,9,2
576,36,9,2,1,1,2,0,46.54388731,9,2
577,36,9,2,1,1,2,0,27.40659837,9,2
578,36,9,2,1,2,1,0,27.40659837,9,2
579,36,9,2,3,2,2,0,27.40659837,9,2
580,36,9,2,1,1,2,0,27.40659837,9,2
581,36,9,2,1,1,2,0,27.40659837,9,2
582,33,6,2,1,2,2,0,24.16290488,6,2
583,36,9,2,2,3,1,1,27.40659837,9,2
584,36,9,2,3,2,1,0,27.40659837,9,2
585,47.2,18,2,1,1,2,0,28.07877365,18,2
586,36,9,2,2,1,2,0,27.40659837,9,2
587,36,9,2,1,1,2,0,27.40659837,9,2
588,36,9,2,1,3,2,0,27.40659837,9,2
589,36,9,2,2,3,2,0,46.54388731,9,2
590,36,9,2,4,3,2,1,12.33296927,9,2
591,36,9,2,1,3,2,0,27.40659837,9,2
592,36,9,2,4,3,1,1,68.51649593,9,2
593,37,10,4,4,3,1,0,21.53115773,10,4
594,37,10,4,3,2,1,0,47.84701718,10,4
595,37,10,4,4,1,1,1,145.8315415,10,4
596,37,10,4,2,1,2,0,47.84701718,10,4
597,37,10,4,2,2,2,0,47.84701718,10,4
598,37,10,4,2,2,1,0,47.84701718,10,4
599,37,10,4,2,2,2,0,47.84701718,10,4
600,37,10,4,2,2,2,0,47.84701718,10,4
601,37,10,4,4,3,1,1,109.0672757,10,4
602,37,10,4,3,2,1,1,47.84701718,10,4
603,37,10,4,2,1,1,0,47.84701718,10,4
604,37,10,4,1,1,1,0,47.84701718,10,4
605,37,10,4,3,1,2,1,47.84701718,10,4
606,37,10,4,2,2,2,0,47.84701718,10,4
607,37,10,4,1,3,1,0,47.84701718,10,4
608,37,10,4,4,2,1,1,28.78885443,10,4
609,37,10,4,1,2,2,0,47.84701718,10,4
610,37,10,4,2,2,2,0,47.84701718,10,4
611,37,10,4,1,1,2,0,47.84701718,10,4
612,37,10,4,3,1,1,0,63.97523207,10,4
613,37,10,4,2,2,2,0,63.97523207,10,4
614,37,10,4,2,2,1,0,47.84701718,10,4
615,37,10,4,1,1,2,0,47.84701718,10,4
616,37,10,4,3,2,2,1,47.84701718,10,4
617,38,11,4,1,1,1,0,34.36724645,11,4
618,38,11,4,1,1,2,0,34.36724645,11,4
619,38,11,4,2,1,1,0,34.36724645,11,4
620,38,11,4,1,2,2,0,34.36724645,11,4
621,38,11,4,1,1,1,0,34.36724645,11,4
622,38,11,4,3,1,1,0,34.36724645,11,4
623,38,11,4,2,2,1,0,34.36724645,11,4
624,38,11,4,4,3,1,1,15.4652609,11,4
625,38,11,4,3,2,2,0,34.36724645,11,4
626,38,11,4,2,3,2,0,34.36724645,11,4
627,38,11,4,1,2,1,0,34.36724645,11,4
628,38,11,4,1,2,1,0,34.36724645,11,4
629,38,11,4,3,2,1,0,34.36724645,11,4
630,38,11,4,4,3,1,1,15.4652609,11,4
631,38,11,4,2,3,1,0,34.36724645,11,4
632,38,11,4,1,3,2,0,34.36724645,11,4
633,38,11,4,2,3,1,0,34.36724645,11,4
634,38,11,4,1,1,1,0,34.36724645,11,4
635,38,11,4,3,2,1,0,34.36724645,11,4
636,38,11,4,1,1,2,0,130.0101292,11,4
637,38,11,4,1,1,1,0,34.36724645,11,4
638,38,11,4,1,2,1,0,34.36724645,11,4
639,38,11,4,4,3,1,1,15.4652609,11,4
640,38,11,4,1,1,2,0,34.36724645,11,4
641,38,11,4,1,2,2,0,34.36724645,11,4
642,38,11,4,4,2,1,1,15.4652609,11,4
643,38,11,4,4,3,1,0,15.4652609,11,4
644,38,11,4,2,2,1,0,34.36724645,11,4
645,38,11,4,3,3,1,0,34.36724645,11,4
646,38,11,4,1,1,2,0,34.36724645,11,4
647,38,11,4,2,2,2,0,34.36724645,11,4
648,39,11,2,2,3,2,0,34.36724645,11,2
649,38,11,4,2,3,2,0,34.36724645,11,4
650,39,11,2,1,2,1,0,34.36724645,11,2
651,39,11,2,1,1,2,0,34.36724645,11,2
652,39,11,2,1,2,2,0,34.36724645,11,2
653,39,11,2,1,1,2,0,34.36724645,11,2
654,39,11,2,2,3,2,0,34.36724645,11,2
655,39,11,2,1,1,2,0,34.36724645,11,2
656,39,11,2,1,1,2,0,34.36724645,11,2
657,39,11,2,1,1,2,0,34.36724645,11,2
658,39,11,2,1,1,1,0,34.36724645,11,2
659,39,11,2,1,2,1,0,34.36724645,11,2
660,39,11,2,2,2,1,0,34.36724645,11,2
661,39,11,2,2,2,2,0,34.36724645,11,2
662,39,11,2,2,2,1,0,34.36724645,11,2
663,39,11,2,2,3,1,0,34.36724645,11,2
664,39,11,2,2,2,1,0,34.36724645,11,2
665,39,11,2,4,2,2,1,15.4652609,11,2
666,39,11,2,3,1,2,1,34.36724645,11,2
667,39,11,2,2,2,1,0,34.36724645,11,2
668,39,11,2,1,2,2,0,34.36724645,11,2
669,39,11,2,3,2,1,1,34.36724645,11,2
670,39,11,2,4,3,2,1,15.4652609,11,2
671,39,11,2,1,1,2,0,34.36724645,11,2
672,39,11,2,1,1,2,0,34.36724645,11,2
673,39,11,2,2,1,2,0,130.0101292,11,2
674,39,11,2,3,3,1,0,34.36724645,11,2
675,39,11,2,2,3,1,0,34.36724645,11,2
676,39,11,2,1,1,2,0,34.36724645,11,2
677,39,11,2,2,3,2,0,34.36724645,11,2
678,39,11,2,1,1,1,0,34.36724645,11,2
679,39,11,2,1,1,2,0,34.36724645,11,2
680,39,11,2,2,3,2,0,34.36724645,11,2
681,39,11,2,1,1,2,0,130.0101292,11,2
682,39,11,2,1,2,2,0,34.36724645,11,2
683,39,11,2,1,1,2,0,34.36724645,11,2
684,39,11,2,1,3,2,0,34.36724645,11,2
685,39,11,2,1,1,2,0,34.36724645,11,2
686,39,11,2,1,2,2,0,34.36724645,11,2
687,39,11,2,1,1,2,0,34.36724645,11,2
688,39,11,2,2,1,2,1,34.36724645,11,2
689,39,11,2,1,1,2,0,34.36724645,11,2
690,41,12,2,2,2,1,0,37.44934896,12,2
691,41,12,2,2,1,1,0,37.44934896,12,2
692,41,12,2,1,2,2,0,91.54545455,12,2
693,41,12,2,2,2,1,0,37.44934896,12,2
694,41,12,2,2,2,1,0,37.44934896,12,2
695,41,12,2,2,2,1,0,37.44934896,12,2
696,41,12,2,2,1,1,0,37.44934896,12,2
697,41,12,2,4,3,1,1,85.36579094,12,2
698,41,12,2,1,1,1,0,37.44934896,12,2
699,41,12,2,2,1,1,0,91.54545455,12,2
700,41,12,2,2,2,1,0,37.44934896,12,2
701,41,12,2,1,1,1,0,91.54545455,12,2
702,41,12,2,4,3,1,1,16.85220703,12,2
703,41,12,2,2,2,1,0,37.44934896,12,2
704,41,12,2,2,1,1,0,37.44934896,12,2
705,41,12,2,2,3,1,0,37.44934896,12,2
706,41,12,2,1,1,2,0,91.54545455,12,2
707,41,12,2,1,1,2,0,37.44934896,12,2
708,41,12,2,2,2,1,0,37.44934896,12,2
709,41,12,2,2,2,1,0,37.44934896,12,2
710,41,12,2,1,1,2,0,37.44934896,12,2
711,41,12,2,1,2,2,0,37.44934896,12,2
712,41,12,2,1,1,2,0,37.44934896,12,2
713,41,12,2,2,2,1,0,37.44934896,12,2
714,41,12,2,1,1,1,0,37.44934896,12,2
715,41,12,2,1,3,2,0,37.44934896,12,2
716,41,12,2,1,2,1,0,37.44934896,12,2
717,41,12,2,1,2,1,0,91.54545455,12,2
718,41,12,2,2,1,2,0,37.44934896,12,2
719,42.1,13,1,2,1,2,0,48.53331743,13,1
720,42.1,13,1,1,1,2,0,48.53331743,13,1
721,42.1,13,1,4,2,2,1,17.06159924,13,1
722,42.1,13,1,2,2,2,0,48.53331743,13,1
723,42.1,13,1,2,3,2,0,48.53331743,13,1
724,42.1,13,1,2,1,2,0,48.53331743,13,1
725,42.1,13,1,1,1,2,0,37.91466497,13,1
726,42.1,13,1,1,2,2,0,37.91466497,13,1
727,42.1,13,1,1,2,2,0,37.91466497,13,1
728,42.1,13,1,2,2,2,0,48.53331743,13,1
729,42.1,13,1,2,2,2,0,37.91466497,13,1
730,42.1,13,1,1,2,2,0,37.91466497,13,1
731,42.1,13,1,3,2,1,0,48.53331743,13,1
732,42.1,13,1,1,2,2,0,37.91466497,13,1
733,42.1,13,1,1,1,2,0,48.53331743,13,1
734,42.1,13,1,2,2,2,1,37.91466497,13,1
735,42.1,13,1,2,2,2,0,48.53331743,13,1
736,42.1,13,1,4,2,2,1,17.06159924,13,1
737,42.1,13,1,1,1,2,0,48.53331743,13,1
738,42.1,13,1,1,2,2,0,48.53331743,13,1
739,42.1,13,1,1,2,2,0,48.53331743,13,1
