MAZ,HHS,hh_size_1,hh_size_2,hh_size_3,hh_size_4,hh_wrks_0,hh_wrks_1,hh_wrks_2,hh_wrks_3m,hh_inc_0_30,hh_inc_30_60,hh_inc_60_100,hh_inc_100_150,hh_inc_150_plus,hh_kid,hh_no_kid,hh_unit_single,hh_unit_multi,hh_unit_mobile,pop,age_0_5,age_6_15,age_16_17,age_18_64,age_65p,MGRA,Dwelling Unit,Share Affordable
14442,4,0.8670694864048338,1.607250755287009,0.5861027190332326,0.9395770392749244,1.0604229607250755,1.513595166163142,0.9637462235649547,0.4622356495468278,0.5377643504531722,1.0090634441087614,1.054380664652568,0.6163141993957704,0.7824773413897281,1.0845921450151057,2.915407854984894,4.0,0.0,0.0,10.433124544814287,0.636862195076484,1.0874722387626754,0.21929688792727986,5.969081045363083,2.5204121776847646,0.0,0.0,0.0
14443,2,0.47837150127226463,0.8015267175572519,0.23918575063613232,0.48091603053435117,0.4758269720101781,0.7455470737913485,0.5012722646310432,0.27735368956743,0.24681933842239187,0.5292620865139949,0.5521628498727735,0.33078880407124683,0.34096692111959287,0.5012722646310432,1.4987277353689568,2.0,0.0,0.0,5.15000317779008,0.2695940998158212,0.5391881996316424,0.11086112515790779,2.9957699502898265,1.2345898028948823,0.0,0.0,0.0
14444,2,0.4459203036053131,0.793168880455408,0.2903225806451613,0.47058823529411764,0.4971537001897533,0.7741935483870968,0.47248576850094876,0.25616698292220114,0.2618595825426945,0.5218216318785579,0.5218216318785579,0.2998102466793169,0.3946869070208729,0.540796963946869,1.459203036053131,2.0,0.0,0.0,5.203758016526936,0.31230073418057536,0.5549922685739139,0.10911712399080342,2.995076920575156,1.232270969206487,0.0,0.0,0.0
14445,3,0.7213872832369942,1.1722543352601158,0.39537572254335257,0.7109826589595376,0.7109826589595376,1.1514450867052022,0.7317919075144508,0.4057803468208092,0.36416184971098264,0.8046242774566473,0.8080924855491329,0.47514450867052027,0.5479768786127167,0.7872832369942195,2.2127167630057802,3.0,0.0,0.0,7.72775495033779,0.4430579504860333,0.82772841912507,0.16485877227387286,4.437448620371744,1.8546611880810695,0.0,0.0,0.0
14446,57,9.865384615384615,23.475961538461537,8.677884615384615,14.980769230769232,14.25,21.192307692307693,14.52403846153846,7.033653846153847,12.149038461538462,15.711538461538463,14.067307692307693,7.307692307692307,7.764423076923077,16.89903846153846,40.10096153846154,0.0,57.0,0.0,156.5613405288688,11.033152128126456,15.592305900079538,3.3737737912452803,93.46265232503816,33.09945638437937,14446.0,62.0,0.0
14447,10,1.6554054054054055,4.168918918918919,1.5067567567567566,2.668918918918919,2.756756756756757,3.878378378378378,2.364864864864865,1.0,2.52027027027027,2.9121621621621623,1.858108108108108,1.3445945945945945,1.364864864864865,3.0472972972972974,6.952702702702702,0.0,10.0,0.0,27.64548437413668,1.8287417577269962,3.121588494874653,0.6229779614234822,16.391688941970546,5.680487218140999,14447.0,11.0,0.0
14448,2,0.3656597774244833,0.8012718600953895,0.34340222575516693,0.48966613672496023,0.5532591414944356,0.8330683624801272,0.4483306836248013,0.16534181240063592,0.5532591414944356,0.712241653418124,0.33068362480127184,0.2670906200317965,0.13672496025437203,0.604133545310016,1.3958664546899842,2.0,0.0,0.0,5.392207204283464,0.3620209783794552,0.6001926746817283,0.11114679160772747,3.2232569566240965,1.0955898029904565,0.0,0.0,0.0
14451,1,0.17851739788199697,0.39939485627836613,0.17700453857791226,0.24508320726172467,0.2723146747352496,0.40998487140695916,0.2314674735249622,0.08623298033282904,0.2753403933434191,0.3434190620272315,0.1664145234493192,0.14069591527987896,0.07413010590015129,0.30559757942511345,0.6944024205748865,1.0,0.0,0.0,2.7064420776375644,0.1846677480267242,0.2951656628296001,0.05449212236854156,1.624167980595697,0.5479485638170013,0.0,0.0,0.0
14452,1,0.17851739788199697,0.39939485627836613,0.17700453857791226,0.24508320726172467,0.2723146747352496,0.40998487140695916,0.2314674735249622,0.08623298033282904,0.2753403933434191,0.3434190620272315,0.1664145234493192,0.14069591527987896,0.07413010590015129,0.30559757942511345,0.6944024205748865,1.0,0.0,0.0,2.7064420776375644,0.1846677480267242,0.2951656628296001,0.05449212236854156,1.624167980595697,0.5479485638170013,0.0,0.0,0.0
14453,1,0.18506493506493507,0.3961038961038961,0.17045454545454544,0.2483766233766234,0.2792207792207792,0.4155844155844156,0.21915584415584416,0.08603896103896104,0.275974025974026,0.35714285714285715,0.16558441558441558,0.1331168831168831,0.06818181818181818,0.3003246753246753,0.6996753246753247,1.0,0.0,0.0,2.7028580110401617,0.17390607767967364,0.29905344199121453,0.05688516559615494,1.6236651551588224,0.5493481706142962,0.0,0.0,0.0
14454,1,0.17851739788199697,0.39939485627836613,0.17700453857791226,0.24508320726172467,0.2723146747352496,0.40998487140695916,0.2314674735249622,0.08623298033282904,0.2753403933434191,0.3434190620272315,0.1664145234493192,0.14069591527987896,0.07413010590015129,0.30559757942511345,0.6944024205748865,1.0,0.0,0.0,2.7064420776375644,0.1846677480267242,0.2951656628296001,0.05449212236854156,1.624167980595697,0.5479485638170013,0.0,0.0,0.0
14455,3,0.5976863753213367,1.179948586118252,0.4704370179948586,0.7519280205655526,0.7982005141388175,1.1915167095115682,0.7095115681233933,0.3007712082262211,0.7365038560411311,1.0179948586118253,0.5552699228791773,0.39331619537275064,0.2969151670951157,0.8753213367609254,2.1246786632390746,3.0,0.0,0.0,8.044793192352039,0.518152233286033,0.8712633848587371,0.17655557578635198,4.851440169433672,1.6273818289872444,0.0,0.0,0.0
14457,1,0.17851739788199697,0.39939485627836613,0.17700453857791226,0.24508320726172467,0.2723146747352496,0.40998487140695916,0.2314674735249622,0.08623298033282904,0.2753403933434191,0.3434190620272315,0.1664145234493192,0.14069591527987896,0.07413010590015129,0.30559757942511345,0.6944024205748865,1.0,0.0,0.0,2.7064420776375644,0.1846677480267242,0.2951656628296001,0.05449212236854156,1.624167980595697,0.5479485638170013,0.0,0.0,0.0
14458,1,0.19922879177377892,0.39331619537275064,0.15681233933161953,0.2506426735218509,0.2660668380462725,0.397172236503856,0.2365038560411311,0.10025706940874037,0.2455012853470437,0.3393316195372751,0.18508997429305912,0.13110539845758354,0.09897172236503857,0.2917737789203085,0.7082262210796915,1.0,0.0,0.0,2.681597730784013,0.17271741109534436,0.29042112828624567,0.05885185859545066,1.6171467231445573,0.5424606096624148,0.0,0.0,0.0
